id,final_toy_type,assignment_id,goal_condition,social_condition,complete_time_min,browser,os,screen_w,screen_h,condition,ip,language,enjoyment,asses,age,gender,education,comments,trial_type,toy,toy_type,train_attempt_num,action,success,rt,trial_num,why_toy
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,5224,1,NA
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,2961,2,NA
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,1872,3,NA
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,1884,4,NA
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,1422,5,NA
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,1512,6,NA
170,presentation,3G5W44VEU7IFUESCBW6X43AGL5GKGS,presentation,social,1.7746,Chrome,Windows,1920,1080,social-presentation,35.12.37.237,,Average,Yes,35,Male,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,17444,7,i just used it and it worked perfectly
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3823,1,NA
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,4447,2,NA
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,3591,3,NA
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2963,4,NA
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,3121,5,NA
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,19326,6,NA
171,activation,3GLB5JMZFXV7G8M2JFKA0QFQ1YADG3,activation,no_social,7.790483333333333,Chrome,Windows,1366,768,no_social-activation,2601:404:c000:8d21:c0b1:5b5d:18c9:d4b7,english,Better than average,Yes,36,Female,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,40770,7,i know how it works
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,activation,tri-button.png,right-button,1,left-button,FALSE,4372,1,NA
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,activation,tri-button.png,right-button,2,right-button,TRUE,1723,2,NA
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,activation,tri-button.png,right-button,3,right-button,TRUE,2088,3,NA
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,1277,4,NA
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,1269,5,NA
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,1261,6,NA
172,learning,3GM6G9ZBKNXEP7ELG8IKIZH904QMTF,activation,no_social,1.2072166666666666,Chrome,Windows,2560,1440,no_social-activation,NA,,-1,NA,,,-1,,final_toy_choice,cyl-lever.png,na,na,na,NA,18899,7,i still haven't selected this toy yet and wanted to try it out.
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,6993,1,NA
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,7637,2,NA
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,4750,3,NA
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,presentation,tri-button.png,left-button,1,right-button,FALSE,3544,4,NA
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,presentation,tri-button.png,left-button,2,left-button,TRUE,3213,5,NA
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,presentation,tri-button.png,left-button,3,left-button,TRUE,2751,6,NA
173,presentation,3GS6S824SQXCZ63FNE2VIYD89ORNWF,activation,social,3.306566666666667,Chrome,Windows,1600,900,social-activation,71.168.168.123,English,Average,Yes,48,Female,Some College,no,final_toy_choice,tri-button.png,na,na,na,NA,43608,7,i think i can make it play music again. 
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,14857,1,NA
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,3388,2,NA
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,34097,3,NA
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,presentation,tri-button.png,left-button,1,right-button,FALSE,4814,4,NA
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,presentation,tri-button.png,left-button,2,left-button,TRUE,5014,5,NA
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,presentation,tri-button.png,left-button,3,left-button,TRUE,2409,6,NA
174,learning,3GS6S824SQXCZ63FNE2VIYD89PUWNT,presentation,social,4.075033333333334,Chrome,Windows,1600,900,social-presentation,65.78.155.173,english,Better than average,Yes,46,Male,Graduated College,Very enjoyable. I liked the sounds.,final_toy_choice,cube-spinner.png,na,na,na,NA,25495,7,i haven't played with it yet.
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,2817,1,NA
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2741,2,NA
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,2120,3,NA
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,2070,4,NA
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1487,5,NA
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,1049,6,NA
175,learning,3GU1KF0O4I1KEOHH82JRZ95IZ28PBV,activation,social,1.8523833333333333,Chrome,Windows,1280,1024,social-activation,162.89.0.47,English,Better than average,Yes,31,Male,Graduated College,,final_toy_choice,tri-button.png,na,na,na,NA,27800,7,i wanted to try all 3 toys.
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,activation,tri-button.png,left-button,1,right-button,FALSE,4500,1,NA
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,activation,tri-button.png,left-button,2,left-button,TRUE,2144,2,NA
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,activation,tri-button.png,left-button,3,left-button,TRUE,1765,3,NA
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,2406,4,NA
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,1647,5,NA
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,2109,6,NA
176,learning,3H7XDTSHKCR6PEMT0AP0SE4B8CVWG6,learning,no_social,1.9424333333333332,Chrome,Windows,1536,864,no_social-learning,68.231.28.144,english,Better than average,Yes,38,Female,Some College,,final_toy_choice,cube-spinner.png,na,na,na,NA,19262,7,i was just curious abou twhat i hadn't tried.
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,5317,1,NA
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,2730,2,NA
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,2791,3,NA
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,presentation,cyl-lever.png,left-lever,1,right-lever,FALSE,2794,4,NA
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,presentation,cyl-lever.png,left-lever,2,left-lever,TRUE,2370,5,NA
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,presentation,cyl-lever.png,left-lever,3,left-lever,TRUE,2743,6,NA
177,learning,3H8DHMCCW9BCIUIL965PYI7J8DFDKQ,presentation,social,3.6883833333333333,Chrome,Windows,1364,768,social-presentation,174.128.235.116,English,Average,No,24,Male,Graduated College,Nothing,final_toy_choice,tri-button.png,na,na,na,NA,34715,7,it's a cute small pyramid
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,5438,1,NA
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,3940,2,NA
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,3390,3,NA
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,presentation,tri-button.png,left-button,1,right-button,FALSE,4828,4,NA
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,presentation,tri-button.png,left-button,2,left-button,TRUE,3380,5,NA
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,presentation,tri-button.png,left-button,3,left-button,TRUE,3259,6,NA
178,activation,3HFNH7HEMHE15HQ7O1QU0PMPKCRGQ1,presentation,social,4.420766666666666,Chrome,Windows,1600,900,social-presentation,2600:1700:7970:e9f0:b907:4a7:e28f:403b,English,Better than average,Yes,52,Female,Some College,,final_toy_choice,cube-spinner.png,na,na,na,NA,120977,7,it was the first toy and he left for a bit after. i want him to think i know them all and have circled back around to doing them all again.
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,activation,tri-button.png,left-button,1,right-button,FALSE,5622,1,NA
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,activation,tri-button.png,left-button,2,left-button,TRUE,3077,2,NA
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,activation,tri-button.png,left-button,3,left-button,TRUE,4010,3,NA
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,presentation,cyl-lever.png,left-lever,1,right-lever,FALSE,2789,4,NA
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,presentation,cyl-lever.png,left-lever,2,left-lever,TRUE,2499,5,NA
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,presentation,cyl-lever.png,left-lever,3,left-lever,TRUE,1960,6,NA
179,presentation,3HHRAGRYX85J5VQJVISGJ3521XA9OP,no_goal,social,3.1332,Chrome,Windows,1366,768,social-no_goal,2601:4c3:8100:8fa8:f945:6533:5053:3272,English,Better than average,Yes,46,Female,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,43988,7,because bob didn't see me play it before and i want to let it play music for him now.
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,activation,tri-button.png,right-button,1,left-button,FALSE,2597,1,NA
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,activation,tri-button.png,right-button,2,right-button,TRUE,3136,2,NA
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,activation,tri-button.png,right-button,3,right-button,TRUE,2321,3,NA
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,2808,4,NA
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,2245,5,NA
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,1210,6,NA
180,activation,3HL8HNGX451PZIDQWF9QW9WO9XN9F9,presentation,social,2.5842,Chrome,Mac,1280,800,social-presentation,2600:1700:da50:5f40:d9fe:d0e9:d07f:4c5c,English,Better than average,Yes,24,Male,Graduated College,,final_toy_choice,tri-button.png,na,na,na,NA,25244,7,because i already know how to make this one play music
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,3547,1,NA
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,1469,2,NA
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,2646,3,NA
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,presentation,tri-button.png,right-button,1,left-button,FALSE,1720,4,NA
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,presentation,tri-button.png,right-button,2,right-button,TRUE,2215,5,NA
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,presentation,tri-button.png,right-button,3,right-button,TRUE,1819,6,NA
181,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1CY8L,no_goal,social,1.41475,Firefox,Windows,1600,900,social-no_goal,104.200.153.94,english,Average,Yes,32,Female,Graduated High School,,final_toy_choice,cyl-lever.png,na,na,na,NA,10253,7,its fun
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,12788,1,NA
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,5675,2,NA
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,10198,3,NA
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,5037,4,NA
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,3470,5,NA
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,7890,6,NA
182,activation,3HMIGG0U4L6VL4BBWDV0LY8TV1J8Y2,activation,no_social,11.566733333333334,Chrome,Windows,1366,768,no_social-activation,2600:100f:b00c:4c98:28c3:9927:e090:4a68,English,Better than average,Yes,64,Female,Some College,,final_toy_choice,cube-spinner.png,na,na,na,NA,29745,7,i know it will play music.
183,learning,3HMVI3QICJSDA4RQXSML6OLLHXWY1V,no_goal,social,6.302066666666667,Chrome,Windows,1600,900,social-no_goal,2604:6600:2002:2:5e0:1c59:58cb:c168,English,Average,Yes,23,Male,Graduated College,interesting,activation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,21485,1,NA
183,learning,3HMVI3QICJSDA4RQXSML6OLLHXWY1V,no_goal,social,6.302066666666667,Chrome,Windows,1600,900,social-no_goal,2604:6600:2002:2:5e0:1c59:58cb:c168,English,Average,Yes,23,Male,Graduated College,interesting,activation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,5872,2,NA
183,learning,3HMVI3QICJSDA4RQXSML6OLLHXWY1V,no_goal,social,6.302066666666667,Chrome,Windows,1600,900,social-no_goal,2604:6600:2002:2:5e0:1c59:58cb:c168,English,Average,Yes,23,Male,Graduated College,interesting,activation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,7646,3,NA
183,learning,3HMVI3QICJSDA4RQXSML6OLLHXWY1V,no_goal,social,6.302066666666667,Chrome,Windows,1600,900,social-no_goal,2604:6600:2002:2:5e0:1c59:58cb:c168,English,Average,Yes,23,Male,Graduated College,interesting,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,8450,4,NA
