id,final_toy_type,assignment_id,goal_condition,social_condition,complete_time_min,browser,os,screen_w,screen_h,condition,ip,language,enjoyment,asses,age,gender,education,comments,trial_type,toy,toy_type,train_attempt_num,action,success,rt,trial_num,why_toy,value
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,2994,4,NA,NA
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,3943,5,NA,NA
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,4528,6,NA,NA
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,final_toy_choice,tri-button.png,na,na,na,NA,31291,7,i can guess how it works already.,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3246,1,NA,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,3829,2,NA,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,2927,3,NA,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,presentation,tri-button.png,left-button,1,right-button,FALSE,2756,4,NA,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,presentation,tri-button.png,left-button,2,left-button,TRUE,2395,5,NA,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,presentation,tri-button.png,left-button,3,left-button,TRUE,3061,6,NA,NA
53,presentation,3VNXK88KKCIEVFZGWUEUEVZAPGN9VF,activation,no_social,2.751933333333333,Chrome,Mac,1440,900,no_social-activation,47.201.65.7,United States,Better than average,Yes,33,Female,Some College,Thanks!,final_toy_choice,tri-button.png,na,na,na,NA,39235,7,i chose it because i thought i could make it play music again in one try.,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,12522,1,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,2999,2,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,activation,cyl-lever.png,left-lever,3,right-lever,FALSE,6314,3,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,activation,cyl-lever.png,left-lever,4,left-lever,TRUE,911,4,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,6527,5,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,1640,6,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,presentation,cube-spinner.png,right-spinner,3,left-spinner,FALSE,2139,7,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,presentation,cube-spinner.png,right-spinner,4,right-spinner,TRUE,727,8,NA,NA
54,presentation,3WR9XG3T63BBNJS8X1FNR98RH6274P,presentation,social,3.1446833333333335,Chrome,Windows,1366,768,social-presentation,47.212.77.18,English,Average,Yes,37,Male,Some College,,final_toy_choice,cube-spinner.png,na,na,na,NA,45494,9,because i just used it and know how to operate it.,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,activation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,5038,1,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,activation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,9552,2,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,activation,cube-spinner.png,left-spinner,3,right-spinner,FALSE,21920,3,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,activation,cube-spinner.png,left-spinner,4,left-spinner,TRUE,2777,4,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,3066,5,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,3293,6,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,8002,7,NA,NA
55,presentation,3X65QVEQI0NDX8UPUAMFTC2G43OCLG,presentation,social,6.263683333333334,Chrome,Windows,1920,1080,social-presentation,174.128.243.98,English,Better than average,Yes,26,Male,Some College,I enjoyed this experiment a great deal.,final_toy_choice,cyl-lever.png,na,na,na,NA,164229,8,it looks a musical instrument,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3565,1,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,1804,2,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,activation,cyl-lever.png,right-lever,3,left-lever,FALSE,3813,3,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,activation,cyl-lever.png,right-lever,4,right-lever,TRUE,3402,4,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,1968,5,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,1924,6,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,2758,7,NA,NA
56,learning,3YDGXNSEOZUFNXXR767T594MSQ8489,learning,no_social,9.010466666666666,Chrome,Windows,1920,1080,no_social-learning,2601:646:9300:b600:ad3d:194:60e2:7169,english,Average,Yes,36,Male,Graduated College,,final_toy_choice,cube-spinner.png,na,na,na,NA,8344,8,a gut feeling,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,activation,tri-button.png,right-button,1,left-button,FALSE,3425,1,NA,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,activation,tri-button.png,right-button,2,right-button,TRUE,2360,2,NA,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,activation,tri-button.png,right-button,3,right-button,TRUE,3298,3,NA,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,1732,4,NA,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,1367,5,NA,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,1740,6,NA,NA
57,presentation,3YJ6NA41JBGQW7FTWUW8XXOVZXZJP0,presentation,social,2.247,Chrome,Windows,1920,1080,social-presentation,98.26.224.159,english,Better than average,Yes,28,Male,Graduated High School,,final_toy_choice,cyl-lever.png,na,na,na,NA,24186,7,because i have already selected it.,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,4948,1,NA,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,2232,2,NA,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,4090,3,NA,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,3077,4,NA,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1255,5,NA,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,3160,6,NA,NA
58,learning,3Z4GS9HPNVA866ARZZDUULS188S779,learning,no_social,2.6790333333333334,Chrome,Windows,1600,900,no_social-learning,2600:1700:4a10:dfb0:649b:61e3:c796:f21b,English,Average,Yes,25,Male,Some College,,final_toy_choice,tri-button.png,na,na,na,NA,25774,7,i want to learn how it works.,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",activation,tri-button.png,left-button,1,right-button,FALSE,8005,1,NA,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",activation,tri-button.png,left-button,2,left-button,TRUE,3914,2,NA,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",activation,tri-button.png,left-button,3,left-button,TRUE,4274,3,NA,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,3487,4,NA,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,1769,5,NA,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,2606,6,NA,NA
59,activation,3Z7EFSHGN9E8X2BE8TP346X3BCXXCM,activation,no_social,2.3581166666666666,Chrome,Windows,1920,1080,no_social-activation,68.51.38.184,English,Better than average,No,31,Male,Graduated High School,"Great HIT, thank you.",final_toy_choice,tri-button.png,na,na,na,NA,29557,7,because i know the left side plays music.,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,activation,tri-button.png,left-button,1,right-button,FALSE,2091,1,NA,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,activation,tri-button.png,left-button,2,left-button,TRUE,1942,2,NA,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,activation,tri-button.png,left-button,3,left-button,TRUE,6180,3,NA,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,1378,4,NA,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1362,5,NA,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,809,6,NA,NA
60,presentation,3Z9WI9EOZZOTUANNV2OFP3MHST2HK1,presentation,social,1.7292166666666666,Firefox,Windows,1024,576,social-presentation,2601:586:8400:5ee:f8fd:464e:6aed:883e,English,Better than average,Confused,29,Male,Some College,,final_toy_choice,cube-spinner.png,na,na,na,NA,7174,7,it was the one that played music.,NA
